artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name,preview_url,track_id
Afroto,0.0184,https://api.spotify.com/v1/audio-analysis/0TvMcVxIQaxZCkT4R6yjpS,0.783,196364,0.59,0TvMcVxIQaxZCkT4R6yjpS,0,11,0.0835,-10.527,1,0.222,164.933,4,https://api.spotify.com/v1/tracks/0TvMcVxIQaxZCkT4R6yjpS,audio_features,spotify:track:0TvMcVxIQaxZCkT4R6yjpS,0.711,TEGE GOAL,https://p.scdn.co/mp3-preview/d1235b7d3c34322212f7b505ff3b20d872dd5fa8?cid=f0ab2ded1b8a482188532d1f3441d07c,0TvMcVxIQaxZCkT4R6yjpS
Afroto,0.0184,https://api.spotify.com/v1/audio-analysis/5ptN0LBbIyZrxP9RLAwq5N,0.783,196364,0.59,5ptN0LBbIyZrxP9RLAwq5N,0,11,0.0835,-10.527,1,0.222,164.933,4,https://api.spotify.com/v1/tracks/5ptN0LBbIyZrxP9RLAwq5N,audio_features,spotify:track:5ptN0LBbIyZrxP9RLAwq5N,0.711,Tege Goal,https://p.scdn.co/mp3-preview/d1235b7d3c34322212f7b505ff3b20d872dd5fa8?cid=f0ab2ded1b8a482188532d1f3441d07c,5ptN0LBbIyZrxP9RLAwq5N
Ahmed Saad,0.0574,https://api.spotify.com/v1/audio-analysis/04vHPXVGnb51q13NBoW22W,0.714,195048,0.921,04vHPXVGnb51q13NBoW22W,0,8,0.256,-1.455,1,0.0976,99.951,4,https://api.spotify.com/v1/tracks/04vHPXVGnb51q13NBoW22W,audio_features,spotify:track:04vHPXVGnb51q13NBoW22W,0.817,El Melouk - الملوك,https://p.scdn.co/mp3-preview/82a909e193b380fcd6402bd9f61df3c13c10384e?cid=f0ab2ded1b8a482188532d1f3441d07c,04vHPXVGnb51q13NBoW22W
Double Zuksh,0.25,https://api.spotify.com/v1/audio-analysis/3yCO77szbEBiah3kTM70QM,0.713,208172,0.902,3yCO77szbEBiah3kTM70QM,4.86E-06,0,0.337,-2.16,1,0.162,97.944,4,https://api.spotify.com/v1/tracks/3yCO77szbEBiah3kTM70QM,audio_features,spotify:track:3yCO77szbEBiah3kTM70QM,0.616,El 3aw - العو,https://p.scdn.co/mp3-preview/b9309acfe0bf19bfeada98df2f74d9b68f0db008?cid=f0ab2ded1b8a482188532d1f3441d07c,3yCO77szbEBiah3kTM70QM
3enba,0.189,https://api.spotify.com/v1/audio-analysis/4gQ6fFX5GwpUc7TdthnnKw,0.793,157683,0.809,4gQ6fFX5GwpUc7TdthnnKw,0,4,0.0439,-2.463,0,0.286,98.887,4,https://api.spotify.com/v1/tracks/4gQ6fFX5GwpUc7TdthnnKw,audio_features,spotify:track:4gQ6fFX5GwpUc7TdthnnKw,0.701,On Fire,https://p.scdn.co/mp3-preview/102225e866f08a932a7ab927d263a4c8e5d8e5f6?cid=f0ab2ded1b8a482188532d1f3441d07c,4gQ6fFX5GwpUc7TdthnnKw
3enba,0.319,https://api.spotify.com/v1/audio-analysis/3CZOi1OCkOnnR4MtdWh3hz,0.826,96000,0.648,3CZOi1OCkOnnR4MtdWh3hz,0,8,0.132,-3.86,1,0.129,104.945,4,https://api.spotify.com/v1/tracks/3CZOi1OCkOnnR4MtdWh3hz,audio_features,spotify:track:3CZOi1OCkOnnR4MtdWh3hz,0.702,المولد يرجع الفرحة ترجع,https://p.scdn.co/mp3-preview/8c5c9055bc55ab83282d23ca3745db0125196474?cid=f0ab2ded1b8a482188532d1f3441d07c,3CZOi1OCkOnnR4MtdWh3hz
3enba,0.15,https://api.spotify.com/v1/audio-analysis/3DIIX9WiJ34QTkELFsF2Yf,0.777,219661,0.814,3DIIX9WiJ34QTkELFsF2Yf,4.58E-05,0,0.107,-2.637,0,0.0307,118.019,4,https://api.spotify.com/v1/tracks/3DIIX9WiJ34QTkELFsF2Yf,audio_features,spotify:track:3DIIX9WiJ34QTkELFsF2Yf,0.521,Ghasb Annak,https://p.scdn.co/mp3-preview/9b779c067918093dff942f874ff4c6f5fc553977?cid=f0ab2ded1b8a482188532d1f3441d07c,3DIIX9WiJ34QTkELFsF2Yf
3enba,0.0514,https://api.spotify.com/v1/audio-analysis/5iuZ87tYtYAfd4VkuzN4Zl,0.675,163202,0.771,5iuZ87tYtYAfd4VkuzN4Zl,3.66E-06,11,0.19,-7.078,1,0.0703,99.991,4,https://api.spotify.com/v1/tracks/5iuZ87tYtYAfd4VkuzN4Zl,audio_features,spotify:track:5iuZ87tYtYAfd4VkuzN4Zl,0.813,Tarsh,https://p.scdn.co/mp3-preview/7d7da57aca5b81329d422f973fe2642100ca35c0?cid=f0ab2ded1b8a482188532d1f3441d07c,5iuZ87tYtYAfd4VkuzN4Zl
3enba,0.217,https://api.spotify.com/v1/audio-analysis/3LxSKiIy0z4B9mEMHQZ77Q,0.808,207002,0.821,3LxSKiIy0z4B9mEMHQZ77Q,2.92E-05,7,0.0762,-5.288,1,0.124,116.027,4,https://api.spotify.com/v1/tracks/3LxSKiIy0z4B9mEMHQZ77Q,audio_features,spotify:track:3LxSKiIy0z4B9mEMHQZ77Q,0.783,بطل,https://p.scdn.co/mp3-preview/b291702714cb04f3ee66f0bee6d834a76a5c169e?cid=f0ab2ded1b8a482188532d1f3441d07c,3LxSKiIy0z4B9mEMHQZ77Q
3enba,0.00366,https://api.spotify.com/v1/audio-analysis/55pEJb85n9e412CJtNugQN,0.726,201647,0.85,55pEJb85n9e412CJtNugQN,0.000337,1,0.657,-3.825,1,0.05,100.035,4,https://api.spotify.com/v1/tracks/55pEJb85n9e412CJtNugQN,audio_features,spotify:track:55pEJb85n9e412CJtNugQN,0.514,Tayarat,https://p.scdn.co/mp3-preview/1bf7f598040db78ba7cca393ec892dac9158c3c6?cid=f0ab2ded1b8a482188532d1f3441d07c,55pEJb85n9e412CJtNugQN
3enba,0.053,https://api.spotify.com/v1/audio-analysis/5BedaQpN3d92CLUVewl94E,0.768,176000,0.825,5BedaQpN3d92CLUVewl94E,0,1,0.119,-2.832,1,0.0565,104.999,4,https://api.spotify.com/v1/tracks/5BedaQpN3d92CLUVewl94E,audio_features,spotify:track:5BedaQpN3d92CLUVewl94E,0.627,Dawla,https://p.scdn.co/mp3-preview/92ceda33958623884866f74af216d8b8db2d2653?cid=f0ab2ded1b8a482188532d1f3441d07c,5BedaQpN3d92CLUVewl94E
3enba,0.026,https://api.spotify.com/v1/audio-analysis/2iKkj34fFU0fiQQm2HPuEx,0.821,175304,0.684,2iKkj34fFU0fiQQm2HPuEx,0,6,0.0663,-5.356,1,0.0662,114.989,4,https://api.spotify.com/v1/tracks/2iKkj34fFU0fiQQm2HPuEx,audio_features,spotify:track:2iKkj34fFU0fiQQm2HPuEx,0.558,حمد الله على السلامة,https://p.scdn.co/mp3-preview/16e58d151c00edd2a6902d26d49635d5be73e80d?cid=f0ab2ded1b8a482188532d1f3441d07c,2iKkj34fFU0fiQQm2HPuEx
3enba,0.0397,https://api.spotify.com/v1/audio-analysis/348qlmHvImqrjdgqlwvPjr,0.801,141584,0.861,348qlmHvImqrjdgqlwvPjr,9.48E-06,6,0.0611,-3.109,1,0.0648,99.955,4,https://api.spotify.com/v1/tracks/348qlmHvImqrjdgqlwvPjr,audio_features,spotify:track:348qlmHvImqrjdgqlwvPjr,0.847,مش شايفك,https://p.scdn.co/mp3-preview/2e29e68d0eb2f2cc1c5bac10a5a62d5d80eebf10?cid=f0ab2ded1b8a482188532d1f3441d07c,348qlmHvImqrjdgqlwvPjr
3enba,0.446,https://api.spotify.com/v1/audio-analysis/5skd13TR5CkG6pV5tTC35r,0.655,140282,0.662,5skd13TR5CkG6pV5tTC35r,0,7,0.0864,-6.885,0,0.321,141.984,4,https://api.spotify.com/v1/tracks/5skd13TR5CkG6pV5tTC35r,audio_features,spotify:track:5skd13TR5CkG6pV5tTC35r,0.667,حارة السقايين,https://p.scdn.co/mp3-preview/31ee8601f7080fc5dd4a0d85714dea776e27d4fe?cid=f0ab2ded1b8a482188532d1f3441d07c,5skd13TR5CkG6pV5tTC35r
Double Zuksh,0.228,https://api.spotify.com/v1/audio-analysis/3VLykmyUx8XKraa9SWQgKO,0.783,212066,0.919,3VLykmyUx8XKraa9SWQgKO,1.44E-06,2,0.206,-2.053,1,0.103,95.041,4,https://api.spotify.com/v1/tracks/3VLykmyUx8XKraa9SWQgKO,audio_features,spotify:track:3VLykmyUx8XKraa9SWQgKO,0.717,Fokak,https://p.scdn.co/mp3-preview/099fb1eda40223ca5bf9df15c22464aec04e8357?cid=f0ab2ded1b8a482188532d1f3441d07c,3VLykmyUx8XKraa9SWQgKO
3enba,0.135,https://api.spotify.com/v1/audio-analysis/7qYqjxcrZcNtD4qRpqD167,0.474,174208,0.665,7qYqjxcrZcNtD4qRpqD167,0.000455,1,0.113,-6.474,1,0.212,203.934,4,https://api.spotify.com/v1/tracks/7qYqjxcrZcNtD4qRpqD167,audio_features,spotify:track:7qYqjxcrZcNtD4qRpqD167,0.29,King El Le3ba,https://p.scdn.co/mp3-preview/b702d43433303f99052d7f4f2b6d1f89dd30061b?cid=f0ab2ded1b8a482188532d1f3441d07c,7qYqjxcrZcNtD4qRpqD167
3enba,0.187,https://api.spotify.com/v1/audio-analysis/1jcvOCkdQNmj8YxgcPdv59,0.793,158669,0.816,1jcvOCkdQNmj8YxgcPdv59,0,4,0.0583,-3.134,0,0.263,98.92,4,https://api.spotify.com/v1/tracks/1jcvOCkdQNmj8YxgcPdv59,audio_features,spotify:track:1jcvOCkdQNmj8YxgcPdv59,0.697,On Fire,https://p.scdn.co/mp3-preview/d241d8c67647df1eecd1cb51861be5eab7c9a809?cid=f0ab2ded1b8a482188532d1f3441d07c,1jcvOCkdQNmj8YxgcPdv59
3enba,0.166,https://api.spotify.com/v1/audio-analysis/7hYdamEgzysb2hiOUDXb66,0.616,160000,0.877,7hYdamEgzysb2hiOUDXb66,1.75E-05,4,0.309,-2.884,1,0.296,185.946,4,https://api.spotify.com/v1/tracks/7hYdamEgzysb2hiOUDXb66,audio_features,spotify:track:7hYdamEgzysb2hiOUDXb66,0.752,البابا,https://p.scdn.co/mp3-preview/6679f04a5694bc0449bad867f3a3217a14fafafc?cid=f0ab2ded1b8a482188532d1f3441d07c,7hYdamEgzysb2hiOUDXb66
3enba,0.291,https://api.spotify.com/v1/audio-analysis/4DnWtMWkEX2bOpLsGmx2HT,0.772,63399,0.529,4DnWtMWkEX2bOpLsGmx2HT,0,11,0.245,-9.511,0,0.312,156.011,4,https://api.spotify.com/v1/tracks/4DnWtMWkEX2bOpLsGmx2HT,audio_features,spotify:track:4DnWtMWkEX2bOpLsGmx2HT,0.902,ستينج,https://p.scdn.co/mp3-preview/70f9cd6c80d08b92685382a5803baef68a079fae?cid=f0ab2ded1b8a482188532d1f3441d07c,4DnWtMWkEX2bOpLsGmx2HT
Essam Sasa,0.333,https://api.spotify.com/v1/audio-analysis/3QHbkF2cobEOZ80I0J7fHw,0.58,164049,0.855,3QHbkF2cobEOZ80I0J7fHw,0,7,0.149,-2.684,1,0.426,106.878,4,https://api.spotify.com/v1/tracks/3QHbkF2cobEOZ80I0J7fHw,audio_features,spotify:track:3QHbkF2cobEOZ80I0J7fHw,0.5,الهيبه,https://p.scdn.co/mp3-preview/4fed319011783d62b15ea9628d3fca54f786327f?cid=f0ab2ded1b8a482188532d1f3441d07c,3QHbkF2cobEOZ80I0J7fHw
3enba,0.575,https://api.spotify.com/v1/audio-analysis/1qh5fjEI0AwX2QikxLwZLi,0.818,164211,0.905,1qh5fjEI0AwX2QikxLwZLi,0.000134,11,0.308,-4.097,0,0.226,94.992,4,https://api.spotify.com/v1/tracks/1qh5fjEI0AwX2QikxLwZLi,audio_features,spotify:track:1qh5fjEI0AwX2QikxLwZLi,0.422,الباشا,https://p.scdn.co/mp3-preview/5da7b1110fedd2919fde4d683af134c8f6c8bad7?cid=f0ab2ded1b8a482188532d1f3441d07c,1qh5fjEI0AwX2QikxLwZLi
El Sawareekh,0.611,https://api.spotify.com/v1/audio-analysis/2dZBpJ4L2mVn3kUY9l1kUQ,0.792,184439,0.963,2dZBpJ4L2mVn3kUY9l1kUQ,2.19E-05,11,0.189,0.254,0,0.0477,139.961,4,https://api.spotify.com/v1/tracks/2dZBpJ4L2mVn3kUY9l1kUQ,audio_features,spotify:track:2dZBpJ4L2mVn3kUY9l1kUQ,0.942,Mahragan Abalbat Abalbat,https://p.scdn.co/mp3-preview/9617eaa6f53205a39a53265c6df39829277d8732?cid=f0ab2ded1b8a482188532d1f3441d07c,2dZBpJ4L2mVn3kUY9l1kUQ
3enba,0.118,https://api.spotify.com/v1/audio-analysis/1aCVsj9WeXLlj9psAGvw39,0.685,228572,0.854,1aCVsj9WeXLlj9psAGvw39,5.23E-06,6,0.296,-5.433,1,0.0536,104.971,4,https://api.spotify.com/v1/tracks/1aCVsj9WeXLlj9psAGvw39,audio_features,spotify:track:1aCVsj9WeXLlj9psAGvw39,0.609,Ghasheem,https://p.scdn.co/mp3-preview/e5e9d1f8d0a96b2ef5632e84c2c44b694cc5901e?cid=f0ab2ded1b8a482188532d1f3441d07c,1aCVsj9WeXLlj9psAGvw39
3enba,0.343,https://api.spotify.com/v1/audio-analysis/4chzmhWx0yfEO7y7feyWYs,0.877,185090,0.826,4chzmhWx0yfEO7y7feyWYs,3.84E-06,3,0.289,-6.525,0,0.132,117.993,4,https://api.spotify.com/v1/tracks/4chzmhWx0yfEO7y7feyWYs,audio_features,spotify:track:4chzmhWx0yfEO7y7feyWYs,0.738,El 7akode,https://p.scdn.co/mp3-preview/36d5b54a5027ceed2786320cc1c201f69bc61926?cid=f0ab2ded1b8a482188532d1f3441d07c,4chzmhWx0yfEO7y7feyWYs
3enba,0.506,https://api.spotify.com/v1/audio-analysis/6s1gUw0fPA2BfIRp2WlwVu,0.772,210300,0.63,6s1gUw0fPA2BfIRp2WlwVu,0,0,0.135,-8.79,0,0.0438,112.94,4,https://api.spotify.com/v1/tracks/6s1gUw0fPA2BfIRp2WlwVu,audio_features,spotify:track:6s1gUw0fPA2BfIRp2WlwVu,0.727,Rambo,https://p.scdn.co/mp3-preview/04c98725bac8c40950215580efe2e44bd8f492bf?cid=f0ab2ded1b8a482188532d1f3441d07c,6s1gUw0fPA2BfIRp2WlwVu
Lil Baba,0.444,https://api.spotify.com/v1/audio-analysis/5Z0U963qJlDT4mWNymg9tX,0.898,154631,0.83,5Z0U963qJlDT4mWNymg9tX,0,4,0.22,-5.05,0,0.102,148.982,4,https://api.spotify.com/v1/tracks/5Z0U963qJlDT4mWNymg9tX,audio_features,spotify:track:5Z0U963qJlDT4mWNymg9tX,0.956,Howa Da,https://p.scdn.co/mp3-preview/e3fccf2b5dfd14b5fabf7f39d0827eef6b199e4d?cid=f0ab2ded1b8a482188532d1f3441d07c,5Z0U963qJlDT4mWNymg9tX
3enba,0.246,https://api.spotify.com/v1/audio-analysis/0TYk7wsbzUV4t3eqDSdIGj,0.831,121237,0.904,0TYk7wsbzUV4t3eqDSdIGj,0.0717,9,0.0534,-2.147,0,0.0464,96.995,4,https://api.spotify.com/v1/tracks/0TYk7wsbzUV4t3eqDSdIGj,audio_features,spotify:track:0TYk7wsbzUV4t3eqDSdIGj,0.713,Zombie,https://p.scdn.co/mp3-preview/a964385620187a8f33c41dcf4f25402c6d516f35?cid=f0ab2ded1b8a482188532d1f3441d07c,0TYk7wsbzUV4t3eqDSdIGj
3enba,0.0261,https://api.spotify.com/v1/audio-analysis/3EJozI8mpGvQapfscJAlcu,0.797,154253,0.78,3EJozI8mpGvQapfscJAlcu,4.56E-06,5,0.0644,-5.033,1,0.235,97.009,4,https://api.spotify.com/v1/tracks/3EJozI8mpGvQapfscJAlcu,audio_features,spotify:track:3EJozI8mpGvQapfscJAlcu,0.692,كابوس,https://p.scdn.co/mp3-preview/f6941e8bf46386088ad95aafb35097bf48d80abf?cid=f0ab2ded1b8a482188532d1f3441d07c,3EJozI8mpGvQapfscJAlcu
Double Zuksh,0.321,https://api.spotify.com/v1/audio-analysis/0rzOC48m7k3SPRNcrotiUd,0.809,228000,0.853,0rzOC48m7k3SPRNcrotiUd,4.89E-06,11,0.262,-4.682,1,0.108,100.022,4,https://api.spotify.com/v1/tracks/0rzOC48m7k3SPRNcrotiUd,audio_features,spotify:track:0rzOC48m7k3SPRNcrotiUd,0.664,Etghazo,https://p.scdn.co/mp3-preview/b195d4542843bc4f986c5393f2dba7bdbbd17aa9?cid=f0ab2ded1b8a482188532d1f3441d07c,0rzOC48m7k3SPRNcrotiUd
Double Zuksh,0.00388,https://api.spotify.com/v1/audio-analysis/71E29r478tTmD5iqHWdSoM,0.722,201612,0.861,71E29r478tTmD5iqHWdSoM,0.00015,1,0.654,-3.814,1,0.0558,100.02,4,https://api.spotify.com/v1/tracks/71E29r478tTmD5iqHWdSoM,audio_features,spotify:track:71E29r478tTmD5iqHWdSoM,0.47,Tayarat,https://p.scdn.co/mp3-preview/1adae4ea329025e90c2cd118776bef33d9eb572a?cid=f0ab2ded1b8a482188532d1f3441d07c,71E29r478tTmD5iqHWdSoM
3enba,0.14,https://api.spotify.com/v1/audio-analysis/00xyLlB37ItEwONjXo6zKr,0.887,185744,0.748,00xyLlB37ItEwONjXo6zKr,4.24E-05,9,0.068,-4.644,1,0.0696,106.036,4,https://api.spotify.com/v1/tracks/00xyLlB37ItEwONjXo6zKr,audio_features,spotify:track:00xyLlB37ItEwONjXo6zKr,0.416,Harb Al Koroud,https://p.scdn.co/mp3-preview/0f8de4d7c3d256d8b4b308711cd7fac97ac9abf9?cid=f0ab2ded1b8a482188532d1f3441d07c,00xyLlB37ItEwONjXo6zKr
3enba,0.741,https://api.spotify.com/v1/audio-analysis/5vUZIaDUWPxDtewZo593Pd,0.701,205163,0.762,5vUZIaDUWPxDtewZo593Pd,0,5,0.171,-3.999,1,0.0566,110.02,4,https://api.spotify.com/v1/tracks/5vUZIaDUWPxDtewZo593Pd,audio_features,spotify:track:5vUZIaDUWPxDtewZo593Pd,0.235,Donya El Mawaled,https://p.scdn.co/mp3-preview/8d4fc09c79cadb7a806e0bbb9d3586596dd62d1b?cid=f0ab2ded1b8a482188532d1f3441d07c,5vUZIaDUWPxDtewZo593Pd
Molotof,0.036,https://api.spotify.com/v1/audio-analysis/4lVn9YIGyYfXUDkVa0yNh8,0.555,182400,0.486,4lVn9YIGyYfXUDkVa0yNh8,6.74E-05,7,0.0942,-9.903,1,0.11,200.002,4,https://api.spotify.com/v1/tracks/4lVn9YIGyYfXUDkVa0yNh8,audio_features,spotify:track:4lVn9YIGyYfXUDkVa0yNh8,0.228,Sayyad (feat. 3enba),https://p.scdn.co/mp3-preview/c16f29d09e29db7b75123214be95c3bc41bf14c1?cid=f0ab2ded1b8a482188532d1f3441d07c,4lVn9YIGyYfXUDkVa0yNh8
El Sawareekh,0.321,https://api.spotify.com/v1/audio-analysis/3rjf9zs2ExMBnJYPKQTGEB,0.739,220850,0.875,3rjf9zs2ExMBnJYPKQTGEB,0,6,0.116,-4.813,1,0.189,100.005,4,https://api.spotify.com/v1/tracks/3rjf9zs2ExMBnJYPKQTGEB,audio_features,spotify:track:3rjf9zs2ExMBnJYPKQTGEB,0.73,Mahraghan El Leila Bazet,https://p.scdn.co/mp3-preview/f7cd93de761462bbcb2b825af86c78be4db8a3f2?cid=f0ab2ded1b8a482188532d1f3441d07c,3rjf9zs2ExMBnJYPKQTGEB
3enba,0.312,https://api.spotify.com/v1/audio-analysis/0vnWMPPQi5cjlCH7zIvvZl,0.793,158171,0.553,0vnWMPPQi5cjlCH7zIvvZl,6.25E-05,0,0.0875,-11.399,0,0.0413,120.022,4,https://api.spotify.com/v1/tracks/0vnWMPPQi5cjlCH7zIvvZl,audio_features,spotify:track:0vnWMPPQi5cjlCH7zIvvZl,0.586,لعبة,https://p.scdn.co/mp3-preview/014cfc8adf878b61757fe4a238314a610ad19514?cid=f0ab2ded1b8a482188532d1f3441d07c,0vnWMPPQi5cjlCH7zIvvZl
3enba,0.635,https://api.spotify.com/v1/audio-analysis/4Be6TpfKZvjS7d7i4GVRh7,0.785,176047,0.458,4Be6TpfKZvjS7d7i4GVRh7,0,7,0.0943,-12.61,1,0.17,120.002,4,https://api.spotify.com/v1/tracks/4Be6TpfKZvjS7d7i4GVRh7,audio_features,spotify:track:4Be6TpfKZvjS7d7i4GVRh7,0.373,Alam El Garema,https://p.scdn.co/mp3-preview/6d5d1701d4c843e0401e4b49b60aba6b011a47b0?cid=f0ab2ded1b8a482188532d1f3441d07c,4Be6TpfKZvjS7d7i4GVRh7
3enba,0.349,https://api.spotify.com/v1/audio-analysis/7rWprBFQjfgbtT4GDbDDU4,0.635,174642,0.672,7rWprBFQjfgbtT4GDbDDU4,6.10E-05,5,0.06,-6.784,1,0.0538,109.981,4,https://api.spotify.com/v1/tracks/7rWprBFQjfgbtT4GDbDDU4,audio_features,spotify:track:7rWprBFQjfgbtT4GDbDDU4,0.368,Mahragan Ebn El Balad,https://p.scdn.co/mp3-preview/699159513684649b23f8358b84ad83a7af8e05b9?cid=f0ab2ded1b8a482188532d1f3441d07c,7rWprBFQjfgbtT4GDbDDU4
3enba,0.431,https://api.spotify.com/v1/audio-analysis/0O0hm0mmwZcwcOAbrXVPCc,0.775,187296,0.762,0O0hm0mmwZcwcOAbrXVPCc,0.00017,0,0.0763,-3.111,1,0.0315,99.976,4,https://api.spotify.com/v1/tracks/0O0hm0mmwZcwcOAbrXVPCc,audio_features,spotify:track:0O0hm0mmwZcwcOAbrXVPCc,0.308,El Emlak,https://p.scdn.co/mp3-preview/3adc24682c7047493651f47d7f82e09343ec5ce1?cid=f0ab2ded1b8a482188532d1f3441d07c,0O0hm0mmwZcwcOAbrXVPCc
3enba,0.157,https://api.spotify.com/v1/audio-analysis/5ES5OhNA5OLEng2B42MAqJ,0.85,183315,0.557,5ES5OhNA5OLEng2B42MAqJ,0,2,0.149,-6.041,1,0.0854,109.997,4,https://api.spotify.com/v1/tracks/5ES5OhNA5OLEng2B42MAqJ,audio_features,spotify:track:5ES5OhNA5OLEng2B42MAqJ,0.177,Ebn El Nile,https://p.scdn.co/mp3-preview/440db6506a4962d87c5e5e11d3640882a6bd7e75?cid=f0ab2ded1b8a482188532d1f3441d07c,5ES5OhNA5OLEng2B42MAqJ
3enba,0.306,https://api.spotify.com/v1/audio-analysis/5pjoQhUaOWwRLU1jLnXBMi,0.772,184517,0.749,5pjoQhUaOWwRLU1jLnXBMi,0,7,0.117,-3.226,0,0.0363,101.486,4,https://api.spotify.com/v1/tracks/5pjoQhUaOWwRLU1jLnXBMi,audio_features,spotify:track:5pjoQhUaOWwRLU1jLnXBMi,0.649,El Ein Alena,https://p.scdn.co/mp3-preview/49d855bf24ff4a0f05254ef5400bed334186bd15?cid=f0ab2ded1b8a482188532d1f3441d07c,5pjoQhUaOWwRLU1jLnXBMi
Moustafa Hagag,0.353,https://api.spotify.com/v1/audio-analysis/4VBXi2GSN83g0KmAD5yzNq,0.829,90906,0.574,4VBXi2GSN83g0KmAD5yzNq,0,5,0.359,-4.259,0,0.21,104.966,4,https://api.spotify.com/v1/tracks/4VBXi2GSN83g0KmAD5yzNq,audio_features,spotify:track:4VBXi2GSN83g0KmAD5yzNq,0.696,Mlook Alfarhah,https://p.scdn.co/mp3-preview/ce0cfaa87fe2ddba58aecd2f43ecdfdf95fc6ec8?cid=f0ab2ded1b8a482188532d1f3441d07c,4VBXi2GSN83g0KmAD5yzNq
3enba,0.206,https://api.spotify.com/v1/audio-analysis/0pkxjc96vji0yVKGygDg1o,0.854,217232,0.797,0pkxjc96vji0yVKGygDg1o,0.000451,4,0.127,-3.084,1,0.0853,109.987,4,https://api.spotify.com/v1/tracks/0pkxjc96vji0yVKGygDg1o,audio_features,spotify:track:0pkxjc96vji0yVKGygDg1o,0.326,Last King,https://p.scdn.co/mp3-preview/2e61ca2f43d45f4f6d0c4eeb8e5c6bc79d6dd8d5?cid=f0ab2ded1b8a482188532d1f3441d07c,0pkxjc96vji0yVKGygDg1o
3enba,0.238,https://api.spotify.com/v1/audio-analysis/4G2PSXkCCZ1PanMnbzVu9G,0.854,191887,0.844,4G2PSXkCCZ1PanMnbzVu9G,0.000215,7,0.322,-4.504,1,0.097,106.986,4,https://api.spotify.com/v1/tracks/4G2PSXkCCZ1PanMnbzVu9G,audio_features,spotify:track:4G2PSXkCCZ1PanMnbzVu9G,0.522,مفيش اصول,https://p.scdn.co/mp3-preview/978f87452c173bee81fb66c29ace16a4b8923d9b?cid=f0ab2ded1b8a482188532d1f3441d07c,4G2PSXkCCZ1PanMnbzVu9G
5lack,0.377,https://api.spotify.com/v1/audio-analysis/4dqnDaV3mD0zOitTe9QXux,0.578,228359,0.515,4dqnDaV3mD0zOitTe9QXux,0,0,0.193,-8.139,1,0.111,100.057,4,https://api.spotify.com/v1/tracks/4dqnDaV3mD0zOitTe9QXux,audio_features,spotify:track:4dqnDaV3mD0zOitTe9QXux,0.373,39hour - Shiroi Enban Series [No.7] -,https://p.scdn.co/mp3-preview/12eac71dd07d97a5e8e4179a59b47dfa3c893e4c?cid=f0ab2ded1b8a482188532d1f3441d07c,4dqnDaV3mD0zOitTe9QXux
3enba,0.0239,https://api.spotify.com/v1/audio-analysis/5rMmtgvmaqWJDZHG1a19Hq,0.856,220930,0.835,5rMmtgvmaqWJDZHG1a19Hq,0,8,0.339,-4.32,1,0.0465,104.983,4,https://api.spotify.com/v1/tracks/5rMmtgvmaqWJDZHG1a19Hq,audio_features,spotify:track:5rMmtgvmaqWJDZHG1a19Hq,0.613,مهرجان كان جوان,https://p.scdn.co/mp3-preview/69bc0d654482819c89f1afbf4f6ec58bf3bf2a93?cid=f0ab2ded1b8a482188532d1f3441d07c,5rMmtgvmaqWJDZHG1a19Hq
3enba,0.193,https://api.spotify.com/v1/audio-analysis/0kHzqUGKUeSBHYa34GPO8X,0.827,183890,0.823,0kHzqUGKUeSBHYa34GPO8X,3.82E-05,2,0.359,-2.447,1,0.084,145.033,4,https://api.spotify.com/v1/tracks/0kHzqUGKUeSBHYa34GPO8X,audio_features,spotify:track:0kHzqUGKUeSBHYa34GPO8X,0.574,Mahragan Beklesh,https://p.scdn.co/mp3-preview/fc1cdbd0355df47cf1e476f077cd07932d2b8234?cid=f0ab2ded1b8a482188532d1f3441d07c,0kHzqUGKUeSBHYa34GPO8X
3enba,0.136,https://api.spotify.com/v1/audio-analysis/2pB9W8gpbvo3UdIHoIXE80,0.854,192944,0.917,2pB9W8gpbvo3UdIHoIXE80,0.000504,6,0.333,-3.531,0,0.0816,107.017,4,https://api.spotify.com/v1/tracks/2pB9W8gpbvo3UdIHoIXE80,audio_features,spotify:track:2pB9W8gpbvo3UdIHoIXE80,0.749,وقت الشدة,https://p.scdn.co/mp3-preview/58dfaec051b4169363f228ee16963ac99c0a00b1?cid=f0ab2ded1b8a482188532d1f3441d07c,2pB9W8gpbvo3UdIHoIXE80
Wezza,0.0846,https://api.spotify.com/v1/audio-analysis/5GdG4nYPzYQcLA8P1ziojQ,0.922,202359,0.533,5GdG4nYPzYQcLA8P1ziojQ,0,2,0.13,-4.385,1,0.215,106.983,4,https://api.spotify.com/v1/tracks/5GdG4nYPzYQcLA8P1ziojQ,audio_features,spotify:track:5GdG4nYPzYQcLA8P1ziojQ,0.156,Mahragan Enbesat,https://p.scdn.co/mp3-preview/faa3db3dc365ba3eb6834e3b2d934be0b330f8d7?cid=f0ab2ded1b8a482188532d1f3441d07c,5GdG4nYPzYQcLA8P1ziojQ
